yearID,franchid_1,franchid_2,abs_difference,W1,W2,L1,L2
1879,ATL,CHC,8,54,46,30,33
1879,ATL,CBL,27,54,27,30,55
1879,ATL,CNR,11,54,43,30,37
1879,ATL,PRO,5,54,59,30,25
1879,ATL,SYR,32,54,22,30,48
1879,ATL,TRT,35,54,19,30,56
1879,CHC,BUF,0,46,46,33,32
1879,CHC,ATL,8,46,54,33,30
1879,CHC,CHC,0,46,46,33,33
1879,CHC,CBL,19,46,27,33,55
1879,CHC,CNR,3,46,43,33,37
1879,CHC,PRO,13,46,59,33,25
1879,CHC,SYR,24,46,22,33,48
1879,CHC,TRT,27,46,19,33,56
1879,CBL,BUF,19,27,46,55,32
1879,CBL,ATL,27,27,54,55,30
1879,CBL,CHC,19,27,46,55,33
1879,CBL,CBL,0,27,27,55,55
1879,CBL,CNR,16,27,43,55,37
1879,CBL,PRO,32,27,59,55,25
1879,CBL,SYR,5,27,22,55,48
1879,CBL,TRT,8,27,19,55,56
1879,CNR,BUF,3,43,46,37,32
1879,CNR,ATL,11,43,54,37,30
1879,CNR,CHC,3,43,46,37,33
1879,CNR,CBL,16,43,27,37,55
1879,CNR,CNR,0,43,43,37,37
1879,CNR,PRO,16,43,59,37,25
1879,CNR,SYR,21,43,22,37,48
1879,CNR,TRT,24,43,19,37,56
1879,PRO,BUF,13,59,46,25,32
1879,PRO,ATL,5,59,54,25,30
1879,PRO,CHC,13,59,46,25,33
1879,PRO,CBL,32,59,27,25,55
1879,PRO,CNR,16,59,43,25,37
1879,PRO,PRO,0,59,59,25,25
1879,PRO,SYR,37,59,22,25,48
1879,PRO,TRT,40,59,19,25,56
1879,SYR,BUF,24,22,46,48,32
1879,SYR,ATL,32,22,54,48,30
1879,SYR,CHC,24,22,46,48,33
1879,SYR,CBL,5,22,27,48,55
1879,SYR,CNR,21,22,43,48,37
1879,SYR,PRO,37,22,59,48,25
1879,SYR,SYR,0,22,22,48,48
1879,SYR,TRT,3,22,19,48,56
1879,TRT,BUF,27,19,46,56,32
1879,TRT,ATL,35,19,54,56,30
1879,TRT,CHC,27,19,46,56,33
1879,TRT,CBL,8,19,27,56,55
1879,TRT,CNR,24,19,43,56,37
1879,TRT,PRO,40,19,59,56,25
1879,TRT,SYR,3,19,22,56,48
1879,TRT,TRT,0,19,19,56,56
1880,BUF,BUF,0,24,24,58,58
1880,BUF,ATL,16,24,40,58,44
1880,BUF,CHC,43,24,67,58,17
1880,BUF,CBL,23,24,47,58,37
1880,BUF,CNR,3,24,21,58,59
1880,BUF,PRO,28,24,52,58,32
1880,BUF,TRT,17,24,41,58,42
1880,BUF,WOR,16,24,40,58,43
1880,ATL,BUF,16,40,24,44,58
1880,ATL,ATL,0,40,40,44,44
1880,ATL,CHC,27,40,67,44,17
1880,ATL,CBL,7,40,47,44,37
1880,ATL,CNR,19,40,21,44,59
1880,ATL,PRO,12,40,52,44,32
1880,ATL,TRT,1,40,41,44,42
1880,ATL,WOR,0,40,40,44,43
1880,CHC,BUF,43,67,24,17,58
1880,CHC,ATL,27,67,40,17,44
1880,CHC,CHC,0,67,67,17,17
1880,CHC,CBL,20,67,47,17,37
1880,CHC,CNR,46,67,21,17,59
1880,CHC,PRO,15,67,52,17,32
1880,CHC,TRT,26,67,41,17,42
1880,CHC,WOR,27,67,40,17,43
1880,CBL,BUF,23,47,24,37,58
1880,CBL,ATL,7,47,40,37,44
1880,CBL,CHC,20,47,67,37,17
1880,CBL,CBL,0,47,47,37,37
1880,CBL,CNR,26,47,21,37,59
1880,CBL,PRO,5,47,52,37,32
1880,CBL,TRT,6,47,41,37,42
1880,CBL,WOR,7,47,40,37,43
1880,CNR,BUF,3,21,24,59,58
1880,CNR,ATL,19,21,40,59,44
1880,CNR,CHC,46,21,67,59,17
1880,CNR,CBL,26,21,47,59,37
1880,CNR,CNR,0,21,21,59,59
1880,CNR,PRO,31,21,52,59,32
1880,CNR,TRT,20,21,41,59,42
1880,CNR,WOR,19,21,40,59,43
1880,PRO,BUF,28,52,24,32,58
1880,PRO,ATL,12,52,40,32,44
1880,PRO,CHC,15,52,67,32,17
1880,PRO,CBL,5,52,47,32,37
1880,PRO,CNR,31,52,21,32,59
1880,PRO,PRO,0,52,52,32,32
1880,PRO,TRT,11,52,41,32,42
1880,PRO,WOR,12,52,40,32,43
1880,TRT,BUF,17,41,24,42,58
1880,TRT,ATL,1,41,40,42,44
1880,TRT,CHC,26,41,67,42,17
1880,TRT,CBL,6,41,47,42,37
1880,TRT,CNR,20,41,21,42,59
1880,TRT,PRO,11,41,52,42,32
1880,TRT,TRT,0,41,41,42,42
1880,TRT,WOR,1,41,40,42,43
1880,WOR,BUF,16,40,24,43,58
1880,WOR,ATL,0,40,40,43,44
1880,WOR,CHC,27,40,67,43,17
1880,WOR,CBL,7,40,47,43,37
1880,WOR,CNR,19,40,21,43,59
1880,WOR,PRO,12,40,52,43,32
1880,WOR,TRT,1,40,41,43,42
1880,WOR,WOR,0,40,40,43,43
1881,BUF,BUF,0,45,45,38,38
1881,BUF,ATL,7,45,38,38,45
1881,BUF,CHC,11,45,56,38,28
1881,BUF,CBL,9,45,36,38,48
1881,BUF,DTN,4,45,41,38,43
1881,BUF,PRO,2,45,47,38,37
1881,BUF,TRT,6,45,39,38,45
1881,BUF,WOR,13,45,32,38,50
1881,ATL,BUF,7,38,45,45,38
1881,ATL,ATL,0,38,38,45,45
1881,ATL,CHC,18,38,56,45,28
1881,ATL,CBL,2,38,36,45,48
1881,ATL,DTN,3,38,41,45,43
1881,ATL,PRO,9,38,47,45,37
1881,ATL,TRT,1,38,39,45,45
1881,ATL,WOR,6,38,32,45,50
1881,CHC,BUF,11,56,45,28,38
1881,CHC,ATL,18,56,38,28,45
1881,CHC,CHC,0,56,56,28,28
1881,CHC,CBL,20,56,36,28,48
1881,CHC,DTN,15,56,41,28,43
1881,CHC,PRO,9,56,47,28,37
1881,CHC,TRT,17,56,39,28,45
1881,CHC,WOR,24,56,32,28,50
1881,CBL,BUF,9,36,45,48,38
1881,CBL,ATL,2,36,38,48,45
1881,CBL,CHC,20,36,56,48,28
1881,CBL,CBL,0,36,36,48,48
1881,CBL,DTN,5,36,41,48,43
1881,CBL,PRO,11,36,47,48,37
1881,CBL,TRT,3,36,39,48,45
1881,CBL,WOR,4,36,32,48,50
1881,DTN,BUF,4,41,45,43,38
1881,DTN,ATL,3,41,38,43,45
1881,DTN,CHC,15,41,56,43,28
1881,DTN,CBL,5,41,36,43,48
1881,DTN,DTN,0,41,41,43,43
1881,DTN,PRO,6,41,47,43,37
1881,DTN,TRT,2,41,39,43,45
1881,DTN,WOR,9,41,32,43,50
1881,PRO,BUF,2,47,45,37,38
1881,PRO,ATL,9,47,38,37,45
1881,PRO,CHC,9,47,56,37,28
1881,PRO,CBL,11,47,36,37,48
1881,PRO,DTN,6,47,41,37,43
1881,PRO,PRO,0,47,47,37,37
1881,PRO,TRT,8,47,39,37,45
1881,PRO,WOR,15,47,32,37,50
1881,TRT,BUF,6,39,45,45,38
1881,TRT,ATL,1,39,38,45,45
1881,TRT,CHC,17,39,56,45,28
1881,TRT,CBL,3,39,36,45,48
1881,TRT,DTN,2,39,41,45,43
1881,TRT,PRO,8,39,47,45,37
1881,TRT,TRT,0,39,39,45,45
1881,TRT,WOR,7,39,32,45,50
1881,WOR,BUF,13,32,45,50,38
1881,WOR,ATL,6,32,38,50,45
1881,WOR,CHC,24,32,56,50,28
1881,WOR,CBL,4,32,36,50,48
1881,WOR,DTN,9,32,41,50,43
1881,WOR,PRO,15,32,47,50,37
1881,WOR,TRT,7,32,39,50,45
1881,WOR,WOR,0,32,32,50,50
1882,BUF,BUF,0,45,45,39,39
1882,BUF,BLO,26,45,19,39,54
1882,BUF,ATL,0,45,45,39,39
1882,BUF,CHC,10,45,55,39,29
1882,BUF,CBL,3,45,42,39,40
1882,BUF,CIN,10,45,55,39,25
1882,BUF,DTN,3,45,42,39,41
1882,BUF,LOU,3,45,42,39,38
1882,BUF,PHA,4,45,41,39,34
1882,BUF,PRO,7,45,52,39,32
1882,BUF,PIT,6,45,39,39,39
1882,BUF,STL,8,45,37,39,43
1882,BUF,TRT,10,45,35,39,48
1882,BUF,WOR,27,45,18,39,66
1882,BLO,BUF,26,19,45,54,39
1882,BLO,BLO,0,19,19,54,54
1882,BLO,ATL,26,19,45,54,39
1882,BLO,CHC,36,19,55,54,29
1882,BLO,CBL,23,19,42,54,40
1882,BLO,CIN,36,19,55,54,25
1882,BLO,DTN,23,19,42,54,41
1882,BLO,LOU,23,19,42,54,38
1882,BLO,PHA,22,19,41,54,34
1882,BLO,PRO,33,19,52,54,32
1882,BLO,PIT,20,19,39,54,39
1882,BLO,STL,18,19,37,54,43
1882,BLO,TRT,16,19,35,54,48
1882,BLO,WOR,1,19,18,54,66
1882,ATL,BUF,0,45,45,39,39
1882,ATL,BLO,26,45,19,39,54
1882,ATL,ATL,0,45,45,39,39
1882,ATL,CHC,10,45,55,39,29
1882,ATL,CBL,3,45,42,39,40
1882,ATL,CIN,10,45,55,39,25
1882,ATL,DTN,3,45,42,39,41
1882,ATL,LOU,3,45,42,39,38
1882,ATL,PHA,4,45,41,39,34
1882,ATL,PRO,7,45,52,39,32
1882,ATL,PIT,6,45,39,39,39
1882,ATL,STL,8,45,37,39,43
1882,ATL,TRT,10,45,35,39,48
1882,ATL,WOR,27,45,18,39,66
1882,CHC,BUF,10,55,45,29,39
1882,CHC,BLO,36,55,19,29,54
1882,CHC,ATL,10,55,45,29,39
1882,CHC,CHC,0,55,55,29,29
1882,CHC,CBL,13,55,42,29,40
1882,CHC,CIN,0,55,55,29,25
1882,CHC,DTN,13,55,42,29,41
1882,CHC,LOU,13,55,42,29,38
1882,CHC,PHA,14,55,41,29,34
1882,CHC,PRO,3,55,52,29,32
1882,CHC,PIT,16,55,39,29,39
1882,CHC,STL,18,55,37,29,43
1882,CHC,TRT,20,55,35,29,48
1882,CHC,WOR,37,55,18,29,66
1882,CBL,BUF,3,42,45,40,39
1882,CBL,BLO,23,42,19,40,54
1882,CBL,ATL,3,42,45,40,39
1882,CBL,CHC,13,42,55,40,29
1882,CBL,CBL,0,42,42,40,40
1882,CBL,CIN,13,42,55,40,25
1882,CBL,DTN,0,42,42,40,41
1882,CBL,LOU,0,42,42,40,38
1882,CBL,PHA,1,42,41,40,34
1882,CBL,PRO,10,42,52,40,32
1882,CBL,PIT,3,42,39,40,39
1882,CBL,STL,5,42,37,40,43
1882,CBL,TRT,7,42,35,40,48
1882,CBL,WOR,24,42,18,40,66
1882,CIN,BUF,10,55,45,25,39
1882,CIN,BLO,36,55,19,25,54
1882,CIN,ATL,10,55,45,25,39
1882,CIN,CHC,0,55,55,25,29
1882,CIN,CBL,13,55,42,25,40
1882,CIN,CIN,0,55,55,25,25
1882,CIN,DTN,13,55,42,25,41
1882,CIN,LOU,13,55,42,25,38
1882,CIN,PHA,14,55,41,25,34
1882,CIN,PRO,3,55,52,25,32
1882,CIN,PIT,16,55,39,25,39
1882,CIN,STL,18,55,37,25,43
1882,CIN,TRT,20,55,35,25,48
1882,CIN,WOR,37,55,18,25,66
1882,DTN,BUF,3,42,45,41,39
1882,DTN,BLO,23,42,19,41,54
1882,DTN,ATL,3,42,45,41,39
1882,DTN,CHC,13,42,55,41,29
1882,DTN,CBL,0,42,42,41,40
1882,DTN,CIN,13,42,55,41,25
1882,DTN,DTN,0,42,42,41,41
1882,DTN,LOU,0,42,42,41,38
1882,DTN,PHA,1,42,41,41,34
1882,DTN,PRO,10,42,52,41,32
1882,DTN,PIT,3,42,39,41,39
1882,DTN,STL,5,42,37,41,43
1882,DTN,TRT,7,42,35,41,48
1882,DTN,WOR,24,42,18,41,66
1882,LOU,BUF,3,42,45,38,39
1882,LOU,BLO,23,42,19,38,54
1882,LOU,ATL,3,42,45,38,39
1882,LOU,CHC,13,42,55,38,29
1882,LOU,CBL,0,42,42,38,40
1882,LOU,CIN,13,42,55,38,25
1882,LOU,DTN,0,42,42,38,41
1882,LOU,LOU,0,42,42,38,38
1882,LOU,PHA,1,42,41,38,34
1882,LOU,PRO,10,42,52,38,32
1882,LOU,PIT,3,42,39,38,39
1882,LOU,STL,5,42,37,38,43
1882,LOU,TRT,7,42,35,38,48
1882,LOU,WOR,24,42,18,38,66
1882,PHA,BUF,4,41,45,34,39
1882,PHA,BLO,22,41,19,34,54
1882,PHA,ATL,4,41,45,34,39
1882,PHA,CHC,14,41,55,34,29
1882,PHA,CBL,1,41,42,34,40
1882,PHA,CIN,14,41,55,34,25
1882,PHA,DTN,1,41,42,34,41
1882,PHA,LOU,1,41,42,34,38
1882,PHA,PHA,0,41,41,34,34
1882,PHA,PRO,11,41,52,34,32
1882,PHA,PIT,2,41,39,34,39
1882,PHA,STL,4,41,37,34,43
1882,PHA,TRT,6,41,35,34,48
1882,PHA,WOR,23,41,18,34,66
1882,PRO,BUF,7,52,45,32,39
1882,PRO,BLO,33,52,19,32,54
1882,PRO,ATL,7,52,45,32,39
1882,PRO,CHC,3,52,55,32,29
1882,PRO,CBL,10,52,42,32,40
1882,PRO,CIN,3,52,55,32,25
1882,PRO,DTN,10,52,42,32,41
1882,PRO,LOU,10,52,42,32,38
1882,PRO,PHA,11,52,41,32,34
1882,PRO,PRO,0,52,52,32,32
1882,PRO,PIT,13,52,39,32,39
1882,PRO,STL,15,52,37,32,43
1882,PRO,TRT,17,52,35,32,48
1882,PRO,WOR,34,52,18,32,66
1882,PIT,BUF,6,39,45,39,39
1882,PIT,BLO,20,39,19,39,54
1882,PIT,ATL,6,39,45,39,39
1882,PIT,CHC,16,39,55,39,29
1882,PIT,CBL,3,39,42,39,40
1882,PIT,CIN,16,39,55,39,25
1882,PIT,DTN,3,39,42,39,41
1882,PIT,LOU,3,39,42,39,38
1882,PIT,PHA,2,39,41,39,34
1882,PIT,PRO,13,39,52,39,32
1882,PIT,PIT,0,39,39,39,39
1882,PIT,STL,2,39,37,39,43
1882,PIT,TRT,4,39,35,39,48
1882,PIT,WOR,21,39,18,39,66
1882,STL,BUF,8,37,45,43,39
1882,STL,BLO,18,37,19,43,54
1882,STL,ATL,8,37,45,43,39
1882,STL,CHC,18,37,55,43,29
1882,STL,CBL,5,37,42,43,40
1882,STL,CIN,18,37,55,43,25
1882,STL,DTN,5,37,42,43,41
1882,STL,LOU,5,37,42,43,38
1882,STL,PHA,4,37,41,43,34
1882,STL,PRO,15,37,52,43,32
1882,STL,PIT,2,37,39,43,39
1882,STL,STL,0,37,37,43,43
1882,STL,TRT,2,37,35,43,48
1882,STL,WOR,19,37,18,43,66
1882,TRT,BUF,10,35,45,48,39
1882,TRT,BLO,16,35,19,48,54
1882,TRT,ATL,10,35,45,48,39
1882,TRT,CHC,20,35,55,48,29
1882,TRT,CBL,7,35,42,48,40
1882,TRT,CIN,20,35,55,48,25
1882,TRT,DTN,7,35,42,48,41
1882,TRT,LOU,7,35,42,48,38
1882,TRT,PHA,6,35,41,48,34
1882,TRT,PRO,17,35,52,48,32
1882,TRT,PIT,4,35,39,48,39
1882,TRT,STL,2,35,37,48,43
1882,TRT,TRT,0,35,35,48,48
1882,TRT,WOR,17,35,18,48,66
1882,WOR,BUF,27,18,45,66,39
1882,WOR,BLO,1,18,19,66,54
1882,WOR,ATL,27,18,45,66,39
1882,WOR,CHC,37,18,55,66,29
1882,WOR,CBL,24,18,42,66,40
1882,WOR,CIN,37,18,55,66,25
1882,WOR,DTN,24,18,42,66,41
1882,WOR,LOU,24,18,42,66,38
1882,WOR,PHA,23,18,41,66,34
1882,WOR,PRO,34,18,52,66,32
1882,WOR,PIT,21,18,39,66,39
1882,WOR,STL,19,18,37,66,43
1882,WOR,TRT,17,18,35,66,48
1882,WOR,WOR,0,18,18,66,66
1883,BUF,BUF,0,52,52,45,45
1883,BUF,BLO,24,52,28,45,68
1883,BUF,ATL,11,52,63,45,35
1883,BUF,CHC,7,52,59,45,39
1883,BUF,CBL,3,52,55,45,42
1883,BUF,CBK,20,52,32,45,65
1883,BUF,CIN,9,52,61,45,37
1883,BUF,DTN,12,52,40,45,58
1883,BUF,LOU,0,52,52,45,45
1883,BUF,SFG,6,52,46,45,50
1883,BUF,NYP,2,52,54,45,42
1883,BUF,PHA,14,52,66,45,32
1883,BUF,PHI,35,52,17,45,81
1883,BUF,PRO,6,52,58,45,40
1883,BUF,PIT,21,52,31,45,67
1883,BUF,STL,13,52,65,45,33
1883,BLO,BUF,24,28,52,68,45
1883,BLO,BLO,0,28,28,68,68
1883,BLO,ATL,35,28,63,68,35
1883,BLO,CHC,31,28,59,68,39
1883,BLO,CBL,27,28,55,68,42
1883,BLO,CBK,4,28,32,68,65
1883,BLO,CIN,33,28,61,68,37
1883,BLO,DTN,12,28,40,68,58
1883,BLO,LOU,24,28,52,68,45
1883,BLO,SFG,18,28,46,68,50
1883,BLO,NYP,26,28,54,68,42
1883,BLO,PHA,38,28,66,68,32
1883,BLO,PHI,11,28,17,68,81
1883,BLO,PRO,30,28,58,68,40
1883,BLO,PIT,3,28,31,68,67
1883,BLO,STL,37,28,65,68,33
1883,ATL,BUF,11,63,52,35,45
1883,ATL,BLO,35,63,28,35,68
1883,ATL,ATL,0,63,63,35,35
1883,ATL,CHC,4,63,59,35,39
1883,ATL,CBL,8,63,55,35,42
1883,ATL,CBK,31,63,32,35,65
1883,ATL,CIN,2,63,61,35,37
1883,ATL,DTN,23,63,40,35,58
1883,ATL,LOU,11,63,52,35,45
1883,ATL,SFG,17,63,46,35,50
1883,ATL,NYP,9,63,54,35,42
1883,ATL,PHA,3,63,66,35,32
1883,ATL,PHI,46,63,17,35,81
1883,ATL,PRO,5,63,58,35,40
1883,ATL,PIT,32,63,31,35,67
1883,ATL,STL,2,63,65,35,33
1883,CHC,BUF,7,59,52,39,45
1883,CHC,BLO,31,59,28,39,68
1883,CHC,ATL,4,59,63,39,35
1883,CHC,CHC,0,59,59,39,39
1883,CHC,CBL,4,59,55,39,42
1883,CHC,CBK,27,59,32,39,65
1883,CHC,CIN,2,59,61,39,37
1883,CHC,DTN,19,59,40,39,58
1883,CHC,LOU,7,59,52,39,45
1883,CHC,SFG,13,59,46,39,50
1883,CHC,NYP,5,59,54,39,42
1883,CHC,PHA,7,59,66,39,32
1883,CHC,PHI,42,59,17,39,81
1883,CHC,PRO,1,59,58,39,40
1883,CHC,PIT,28,59,31,39,67
1883,CHC,STL,6,59,65,39,33
1883,CBL,BUF,3,55,52,42,45
1883,CBL,BLO,27,55,28,42,68
1883,CBL,ATL,8,55,63,42,35
1883,CBL,CHC,4,55,59,42,39
1883,CBL,CBL,0,55,55,42,42
1883,CBL,CBK,23,55,32,42,65
1883,CBL,CIN,6,55,61,42,37
1883,CBL,DTN,15,55,40,42,58
1883,CBL,LOU,3,55,52,42,45
1883,CBL,SFG,9,55,46,42,50
1883,CBL,NYP,1,55,54,42,42
1883,CBL,PHA,11,55,66,42,32
1883,CBL,PHI,38,55,17,42,81
1883,CBL,PRO,3,55,58,42,40
1883,CBL,PIT,24,55,31,42,67
1883,CBL,STL,10,55,65,42,33
1883,CBK,BUF,20,32,52,65,45
1883,CBK,BLO,4,32,28,65,68
1883,CBK,ATL,31,32,63,65,35
1883,CBK,CHC,27,32,59,65,39
1883,CBK,CBL,23,32,55,65,42
1883,CBK,CBK,0,32,32,65,65
1883,CBK,CIN,29,32,61,65,37
1883,CBK,DTN,8,32,40,65,58
1883,CBK,LOU,20,32,52,65,45
1883,CBK,SFG,14,32,46,65,50
1883,CBK,NYP,22,32,54,65,42
1883,CBK,PHA,34,32,66,65,32
1883,CBK,PHI,15,32,17,65,81
1883,CBK,PRO,26,32,58,65,40
1883,CBK,PIT,1,32,31,65,67
1883,CBK,STL,33,32,65,65,33
1883,CIN,BUF,9,61,52,37,45
1883,CIN,BLO,33,61,28,37,68
1883,CIN,ATL,2,61,63,37,35
1883,CIN,CHC,2,61,59,37,39
1883,CIN,CBL,6,61,55,37,42
1883,CIN,CBK,29,61,32,37,65
1883,CIN,CIN,0,61,61,37,37
1883,CIN,DTN,21,61,40,37,58
1883,CIN,LOU,9,61,52,37,45
1883,CIN,SFG,15,61,46,37,50
1883,CIN,NYP,7,61,54,37,42
1883,CIN,PHA,5,61,66,37,32
1883,CIN,PHI,44,61,17,37,81
1883,CIN,PRO,3,61,58,37,40
1883,CIN,PIT,30,61,31,37,67
1883,CIN,STL,4,61,65,37,33
1883,DTN,BUF,12,40,52,58,45
1883,DTN,BLO,12,40,28,58,68
1883,DTN,ATL,23,40,63,58,35
1883,DTN,CHC,19,40,59,58,39
1883,DTN,CBL,15,40,55,58,42
1883,DTN,CBK,8,40,32,58,65
1883,DTN,CIN,21,40,61,58,37
1883,DTN,DTN,0,40,40,58,58
1883,DTN,LOU,12,40,52,58,45
1883,DTN,SFG,6,40,46,58,50
1883,DTN,NYP,14,40,54,58,42
1883,DTN,PHA,26,40,66,58,32
1883,DTN,PHI,23,40,17,58,81
1883,DTN,PRO,18,40,58,58,40
1883,DTN,PIT,9,40,31,58,67
1883,DTN,STL,25,40,65,58,33
1883,LOU,BUF,0,52,52,45,45
1883,LOU,BLO,24,52,28,45,68
1883,LOU,ATL,11,52,63,45,35
1883,LOU,CHC,7,52,59,45,39
1883,LOU,CBL,3,52,55,45,42
1883,LOU,CBK,20,52,32,45,65
1883,LOU,CIN,9,52,61,45,37
1883,LOU,DTN,12,52,40,45,58
1883,LOU,LOU,0,52,52,45,45
1883,LOU,SFG,6,52,46,45,50
1883,LOU,NYP,2,52,54,45,42
1883,LOU,PHA,14,52,66,45,32
1883,LOU,PHI,35,52,17,45,81
1883,LOU,PRO,6,52,58,45,40
1883,LOU,PIT,21,52,31,45,67
1883,LOU,STL,13,52,65,45,33
1883,SFG,BUF,6,46,52,50,45
1883,SFG,BLO,18,46,28,50,68
1883,SFG,ATL,17,46,63,50,35
1883,SFG,CHC,13,46,59,50,39
1883,SFG,CBL,9,46,55,50,42
1883,SFG,CBK,14,46,32,50,65
1883,SFG,CIN,15,46,61,50,37
1883,SFG,DTN,6,46,40,50,58
1883,SFG,LOU,6,46,52,50,45
1883,SFG,SFG,0,46,46,50,50
1883,SFG,NYP,8,46,54,50,42
1883,SFG,PHA,20,46,66,50,32
1883,SFG,PHI,29,46,17,50,81
1883,SFG,PRO,12,46,58,50,40
1883,SFG,PIT,15,46,31,50,67
1883,SFG,STL,19,46,65,50,33
1883,NYP,BUF,2,54,52,42,45
1883,NYP,BLO,26,54,28,42,68
1883,NYP,ATL,9,54,63,42,35
1883,NYP,CHC,5,54,59,42,39
1883,NYP,CBL,1,54,55,42,42
1883,NYP,CBK,22,54,32,42,65
1883,NYP,CIN,7,54,61,42,37
1883,NYP,DTN,14,54,40,42,58
1883,NYP,LOU,2,54,52,42,45
1883,NYP,SFG,8,54,46,42,50
1883,NYP,NYP,0,54,54,42,42
1883,NYP,PHA,12,54,66,42,32
1883,NYP,PHI,37,54,17,42,81
1883,NYP,PRO,4,54,58,42,40
1883,NYP,PIT,23,54,31,42,67
1883,NYP,STL,11,54,65,42,33
1883,PHA,BUF,14,66,52,32,45
1883,PHA,BLO,38,66,28,32,68
1883,PHA,ATL,3,66,63,32,35
1883,PHA,CHC,7,66,59,32,39
1883,PHA,CBL,11,66,55,32,42
1883,PHA,CBK,34,66,32,32,65
1883,PHA,CIN,5,66,61,32,37
1883,PHA,DTN,26,66,40,32,58
1883,PHA,LOU,14,66,52,32,45
1883,PHA,SFG,20,66,46,32,50
1883,PHA,NYP,12,66,54,32,42
1883,PHA,PHA,0,66,66,32,32
1883,PHA,PHI,49,66,17,32,81
1883,PHA,PRO,8,66,58,32,40
1883,PHA,PIT,35,66,31,32,67
1883,PHA,STL,1,66,65,32,33
1883,PHI,BUF,35,17,52,81,45
1883,PHI,BLO,11,17,28,81,68
1883,PHI,ATL,46,17,63,81,35
1883,PHI,CHC,42,17,59,81,39
1883,PHI,CBL,38,17,55,81,42
1883,PHI,CBK,15,17,32,81,65
1883,PHI,CIN,44,17,61,81,37
1883,PHI,DTN,23,17,40,81,58
1883,PHI,LOU,35,17,52,81,45
1883,PHI,SFG,29,17,46,81,50
1883,PHI,NYP,37,17,54,81,42
1883,PHI,PHA,49,17,66,81,32
1883,PHI,PHI,0,17,17,81,81
1883,PHI,PRO,41,17,58,81,40
1883,PHI,PIT,14,17,31,81,67
1883,PHI,STL,48,17,65,81,33
1883,PRO,BUF,6,58,52,40,45
1883,PRO,BLO,30,58,28,40,68
1883,PRO,ATL,5,58,63,40,35
1883,PRO,CHC,1,58,59,40,39
1883,PRO,CBL,3,58,55,40,42
1883,PRO,CBK,26,58,32,40,65
1883,PRO,CIN,3,58,61,40,37
1883,PRO,DTN,18,58,40,40,58
1883,PRO,LOU,6,58,52,40,45
1883,PRO,SFG,12,58,46,40,50
1883,PRO,NYP,4,58,54,40,42
1883,PRO,PHA,8,58,66,40,32
1883,PRO,PHI,41,58,17,40,81
1883,PRO,PRO,0,58,58,40,40
1883,PRO,PIT,27,58,31,40,67
1883,PRO,STL,7,58,65,40,33
1883,PIT,BUF,21,31,52,67,45
1883,PIT,BLO,3,31,28,67,68
1883,PIT,ATL,32,31,63,67,35
1883,PIT,CHC,28,31,59,67,39
1883,PIT,CBL,24,31,55,67,42
1883,PIT,CBK,1,31,32,67,65
1883,PIT,CIN,30,31,61,67,37
1883,PIT,DTN,9,31,40,67,58
1883,PIT,LOU,21,31,52,67,45
1883,PIT,SFG,15,31,46,67,50
1883,PIT,NYP,23,31,54,67,42
1883,PIT,PHA,35,31,66,67,32
1883,PIT,PHI,14,31,17,67,81
1883,PIT,PRO,27,31,58,67,40
1883,PIT,PIT,0,31,31,67,67
1883,PIT,STL,34,31,65,67,33
1883,STL,BUF,13,65,52,33,45
1883,STL,BLO,37,65,28,33,68
1883,STL,ATL,2,65,63,33,35
1883,STL,CHC,6,65,59,33,39
1883,STL,CBL,10,65,55,33,42
1883,STL,CBK,33,65,32,33,65
1883,STL,CIN,4,65,61,33,37
1883,STL,DTN,25,65,40,33,58
1883,STL,LOU,13,65,52,33,45
1883,STL,SFG,19,65,46,33,50
1883,STL,NYP,11,65,54,33,42
1883,STL,PHA,1,65,66,33,32
1883,STL,PHI,48,65,17,33,81
1883,STL,PRO,7,65,58,33,40
1883,STL,PIT,34,65,31,33,67
1883,STL,STL,0,65,65,33,33
1884,ALT,ALT,0,6,6,19,19
1884,ALT,BUF,58,6,64,19,47
1884,ALT,BLO,57,6,63,19,43
1884,ALT,BLU,52,6,58,19,47
1884,ALT,LAD,34,6,40,19,64
1884,ALT,ATL,67,6,73,19,38
1884,ALT,BRD,52,6,58,19,51
1884,ALT,CHC,56,6,62,19,50
1884,ALT,CPI,35,6,41,19,50
1884,ALT,CBL,29,6,35,19,77
1884,ALT,CBK,63,6,69,19,39
1884,ALT,CIN,62,6,68,19,41
1884,ALT,COR,63,6,69,19,36
1884,ALT,DTN,22,6,28,19,84
1884,ALT,IHO,23,6,29,19,78
1884,ALT,KCU,10,6,16,19,63
1884,ALT,LOU,62,6,68,19,40
1884,ALT,MLU,2,6,8,19,4
1884,ALT,SFG,56,6,62,19,50
1884,ALT,NYP,69,6,75,19,32
1884,ALT,PHA,55,6,61,19,46
1884,ALT,PHI,33,6,39,19,73
1884,ALT,PHK,15,6,21,19,46
1884,ALT,PRO,78,6,84,19,28
1884,ALT,PIT,24,6,30,19,78
1884,ALT,RIC,6,6,12,19,30
1884,ALT,STL,61,6,67,19,40
1884,ALT,SLM,88,6,94,19,19
1884,ALT,STP,4,6,2,19,6
1884,ALT,TOL,40,6,46,19,58
1884,ALT,WIL,4,6,2,19,16
1884,ALT,WST,6,6,12,19,51
1884,ALT,WNA,41,6,47,19,65
1884,BUF,ALT,58,64,6,47,19
